Time,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/rf_ext/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/ibuf/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/csr/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/div/
956051,2090000.0,366600.0,271300.0,287200.0,6200.0
956099,2370000.0,514100.0,191300.0,219900.0,11300.0
956101,2250000.0,271900.0,136800.0,266400.0,119300.0
956103,1030000.0,157400.0,11200.0,251100.0,340600.0
956105,770000.0,140000.0,9900.0,170900.0,321900.0
956139,2210000.0,401900.0,240200.0,275600.0,3400.0
956155,2370000.0,478000.0,238400.0,185900.0,100.0
956171,1550000.0,271800.0,223400.0,208900.0,4500.0
956695,1600000.0,349900.0,224200.0,137300.0,4300.0
956697,1140000.0,218400.0,183800.0,42400.0,2300.0
956699,1700000.0,378300.0,252300.0,235200.0,-300.0
956701,1000000.0,224500.0,98800.0,171400.0,0.0
956703,1890000.0,404900.0,276700.0,189600.0,100.0
956713,1680000.0,398100.0,197500.0,188100.0,-200.0
956999,2430000.0,526000.0,198500.0,230400.0,11400.0
957001,2250000.0,265800.0,142300.0,269900.0,119000.0
957003,1010000.0,152100.0,12200.0,242700.0,343500.0
957005,790000.0,140900.0,14500.0,164200.0,328000.0
957039,2210000.0,419900.0,240300.0,274000.0,3400.0
957179,1930000.0,174700.0,267800.0,43900.0,3100.0
957287,1060000.0,235300.0,168100.0,34000.0,-100.0
957595,1660000.0,422600.0,233900.0,114500.0,4200.0
957597,1130000.0,233800.0,184000.0,28200.0,2500.0
957599,1680000.0,400400.0,247500.0,219000.0,-400.0
957601,970000.0,231300.0,95500.0,168300.0,-200.0
957603,1860000.0,421000.0,267400.0,182700.0,100.0
957613,1700000.0,398400.0,200200.0,201700.0,-200.0
957889,2150000.0,220200.0,232200.0,225900.0,3500.0
957899,2370000.0,505800.0,191600.0,220700.0,11300.0
957901,2270000.0,276200.0,137200.0,279000.0,119000.0
957903,1040000.0,163300.0,10900.0,261300.0,340000.0
957905,830000.0,146200.0,9300.0,167300.0,322500.0
957939,2190000.0,407000.0,242500.0,273200.0,3500.0
957971,1550000.0,269800.0,220800.0,215200.0,4500.0
958203,1060000.0,242700.0,166700.0,32500.0,-100.0
958495,1530000.0,331500.0,222700.0,117200.0,4300.0
958497,1090000.0,225800.0,180200.0,25900.0,2400.0
958499,1700000.0,383600.0,248600.0,234100.0,-300.0
958501,980000.0,227900.0,98200.0,181300.0,-200.0
958503,1860000.0,421300.0,266400.0,187400.0,100.0
958513,1690000.0,393900.0,199100.0,195600.0,-200.0
958537,890000.0,199100.0,258400.0,109500.0,-200.0
958799,2400000.0,514800.0,191300.0,224700.0,11400.0
958801,2230000.0,273300.0,136900.0,245500.0,118300.0
958803,1030000.0,158600.0,11100.0,263600.0,340000.0
958805,780000.0,142500.0,9500.0,176100.0,323500.0
958839,2200000.0,386000.0,244700.0,284600.0,3400.0
958871,1550000.0,266300.0,223500.0,227700.0,4500.0
959135,1030000.0,231800.0,162500.0,34900.0,-100.0
959227,960000.0,135400.0,51700.0,279900.0,-100.0
959395,1590000.0,366900.0,222600.0,112600.0,4300.0
959397,1110000.0,219200.0,179600.0,23500.0,2500.0
959399,1700000.0,378900.0,249700.0,230800.0,-300.0
959401,990000.0,225100.0,96000.0,184700.0,-200.0
959403,1850000.0,412300.0,267800.0,182700.0,100.0
959413,1710000.0,398000.0,199300.0,194800.0,-200.0
959699,2360000.0,514200.0,191600.0,218800.0,9200.0
959701,2240000.0,266000.0,137900.0,249700.0,112200.0
959703,1060000.0,153500.0,11300.0,274300.0,347600.0
959705,780000.0,136000.0,9700.0,172800.0,324100.0
959737,1900000.0,376300.0,233300.0,135400.0,3300.0
959739,2190000.0,375800.0,243800.0,273500.0,3400.0
959771,1530000.0,259800.0,221300.0,214100.0,4500.0
960251,1540000.0,202900.0,101500.0,10600.0,0.0
960295,1580000.0,358800.0,222400.0,121100.0,4300.0
960297,1120000.0,219300.0,180200.0,24300.0,2400.0
960299,1690000.0,356700.0,247900.0,234900.0,-300.0
960301,1000000.0,222700.0,95100.0,196000.0,-100.0
960303,1850000.0,413000.0,267400.0,194800.0,100.0
960313,1680000.0,395700.0,200100.0,192200.0,-200.0
960373,1300000.0,373200.0,174800.0,210400.0,13300.0
960599,2380000.0,503000.0,188000.0,230100.0,11200.0
960601,2200000.0,266200.0,135100.0,249300.0,118600.0
960603,1070000.0,155500.0,10100.0,264000.0,341300.0
960605,770000.0,139500.0,8500.0,163500.0,323000.0
960639,2180000.0,388100.0,243500.0,267700.0,3500.0
960983,1080000.0,242700.0,169700.0,39300.0,-100.0
961195,1590000.0,361900.0,222900.0,113300.0,4300.0
961197,1090000.0,220600.0,180000.0,22900.0,2500.0
961199,1650000.0,380200.0,249000.0,205400.0,-300.0
961201,960000.0,223400.0,97300.0,160000.0,-200.0
961203,1840000.0,408300.0,267300.0,184300.0,100.0
961213,1690000.0,393600.0,199600.0,197500.0,-200.0
961275,870000.0,184400.0,83500.0,139700.0,12700.0
961499,2380000.0,503900.0,191900.0,221500.0,11300.0
961501,2240000.0,262900.0,137700.0,259300.0,119000.0
961503,1050000.0,150200.0,11100.0,280300.0,341800.0
961505,760000.0,132700.0,9500.0,165700.0,322400.0
961539,2220000.0,419600.0,243800.0,271800.0,3500.0
961571,1530000.0,266500.0,222500.0,211800.0,4500.0
961581,960000.0,158900.0,111200.0,223700.0,-100.0
962095,1470000.0,309700.0,223000.0,115900.0,4300.0
962097,1070000.0,226100.0,179500.0,21200.0,2400.0
962099,1660000.0,360400.0,248200.0,215700.0,-300.0
962101,990000.0,238200.0,97600.0,173200.0,-100.0
962103,1860000.0,415600.0,265900.0,195000.0,100.0
962113,1710000.0,404700.0,200000.0,193500.0,-200.0
962215,1700000.0,370000.0,214600.0,206200.0,3200.0
962299,1470000.0,277300.0,181100.0,109600.0,-400.0
962399,2400000.0,518200.0,196500.0,224800.0,11400.0
962401,2220000.0,272400.0,142700.0,246700.0,118600.0
962403,1020000.0,158700.0,11000.0,245700.0,339800.0
962405,760000.0,141700.0,9300.0,165800.0,323000.0
962439,2210000.0,410900.0,243500.0,284800.0,3400.0
962471,1550000.0,264000.0,223300.0,221900.0,4500.0
962831,1070000.0,250400.0,160800.0,31500.0,-100.0
962995,1610000.0,389400.0,224100.0,121300.0,4200.0
962997,1090000.0,223700.0,182700.0,21600.0,2400.0
962999,1710000.0,385600.0,251200.0,222500.0,-300.0
963001,990000.0,226500.0,99200.0,174500.0,-100.0
963003,1850000.0,415400.0,268900.0,183400.0,100.0
963013,1660000.0,391300.0,199700.0,190100.0,-200.0
963299,2380000.0,514600.0,192000.0,222700.0,11300.0
963301,2270000.0,263600.0,137600.0,257100.0,118500.0
963303,1060000.0,153500.0,11100.0,263300.0,341000.0
963305,770000.0,137500.0,9500.0,169700.0,322700.0
963323,1540000.0,428600.0,254300.0,205700.0,2700.0
963339,2200000.0,416400.0,239500.0,266900.0,3400.0
963371,1540000.0,279000.0,221000.0,205600.0,4500.0
963417,1280000.0,236500.0,208600.0,189100.0,-100.0
963895,1580000.0,358700.0,221400.0,129000.0,4200.0
963897,1110000.0,222900.0,180500.0,22900.0,2300.0
963899,1710000.0,365900.0,249500.0,220900.0,-300.0
963901,1000000.0,235300.0,96400.0,186400.0,0.0
963903,1860000.0,420300.0,267300.0,188400.0,100.0
963913,1720000.0,401800.0,200000.0,209800.0,-200.0
964053,2130000.0,423800.0,202300.0,189900.0,4800.0
964199,2430000.0,514800.0,196600.0,229400.0,10600.0
964201,2230000.0,272200.0,141700.0,255900.0,119400.0
964203,1030000.0,160400.0,11000.0,255200.0,340400.0
964205,760000.0,142400.0,9300.0,164400.0,322400.0
964239,2220000.0,421300.0,238600.0,277200.0,3400.0
964347,840000.0,174000.0,85100.0,80800.0,3100.0
964679,750000.0,259100.0,157600.0,35900.0,-100.0
964795,1540000.0,337000.0,222800.0,115200.0,4200.0
964797,1100000.0,228800.0,179100.0,30500.0,2500.0
964799,1660000.0,386300.0,250200.0,224800.0,-300.0
964801,970000.0,236000.0,95400.0,163200.0,-200.0
964803,1850000.0,422300.0,268800.0,182200.0,100.0
964813,1710000.0,398500.0,200000.0,197100.0,-200.0
965099,2400000.0,514200.0,197200.0,222600.0,11400.0
965101,2270000.0,265700.0,141600.0,278600.0,119000.0
965103,1060000.0,158500.0,11100.0,297400.0,339900.0
965105,760000.0,140800.0,9500.0,165400.0,322500.0
965139,2220000.0,395200.0,248200.0,272100.0,3400.0
965171,1530000.0,263000.0,217800.0,209900.0,4500.0
965257,740000.0,195500.0,87200.0,13500.0,-1200.0
965371,1030000.0,221000.0,162100.0,28100.0,-100.0
965695,1520000.0,341900.0,222700.0,116900.0,4300.0
965697,1090000.0,221900.0,180000.0,24900.0,2400.0
965699,1680000.0,380200.0,247600.0,236600.0,-300.0
965701,980000.0,224200.0,97200.0,176700.0,-100.0
965703,1860000.0,423200.0,266700.0,186600.0,0.0
965713,1680000.0,395300.0,200400.0,198800.0,-200.0
965889,650000.0,185600.0,101200.0,12100.0,-100.0
965999,2440000.0,515500.0,191400.0,221900.0,11400.0
966001,2210000.0,273200.0,137100.0,242100.0,119000.0
966003,1000000.0,153500.0,11100.0,236900.0,340300.0
966005,780000.0,142900.0,9500.0,170200.0,323200.0
966039,2200000.0,399100.0,240100.0,283600.0,3400.0
966071,1560000.0,269600.0,220900.0,232900.0,4500.0
966395,990000.0,133800.0,53700.0,290200.0,-100.0
966529,1950000.0,322900.0,194100.0,265200.0,4300.0
966595,1570000.0,355400.0,223400.0,113000.0,4200.0
966597,1120000.0,225900.0,179300.0,23800.0,2400.0
966599,1710000.0,396000.0,248900.0,237400.0,-300.0
966601,1000000.0,231600.0,95500.0,184800.0,-100.0
966603,1860000.0,421900.0,268900.0,183600.0,0.0
966613,1700000.0,398100.0,204800.0,188800.0,-200.0
966899,2350000.0,515300.0,193500.0,219700.0,11300.0
966901,2250000.0,266500.0,138900.0,254400.0,118600.0
966903,1040000.0,154500.0,10200.0,268200.0,339900.0
966905,800000.0,138800.0,8800.0,189500.0,321600.0
966939,2200000.0,395300.0,238800.0,263800.0,3400.0
966971,1540000.0,263500.0,220700.0,208600.0,4500.0
967103,1570000.0,263100.0,217900.0,263000.0,2900.0
967419,1970000.0,235900.0,143400.0,303200.0,200.0
967495,1550000.0,318200.0,223800.0,121600.0,4200.0
967497,1120000.0,221700.0,180800.0,24100.0,2300.0
967499,1690000.0,368200.0,252300.0,239900.0,-300.0
967501,1000000.0,224000.0,97800.0,189000.0,0.0
967503,1840000.0,404000.0,269800.0,189900.0,0.0
967513,1810000.0,389500.0,229400.0,208600.0,-200.0
967727,1640000.0,393000.0,216200.0,167300.0,0.0
967799,2400000.0,516300.0,194800.0,237000.0,11300.0
967801,2240000.0,264100.0,136800.0,264900.0,119300.0
967803,1010000.0,153200.0,11300.0,245200.0,341800.0
967805,770000.0,137400.0,11600.0,164700.0,323800.0
967839,2180000.0,381600.0,243700.0,264800.0,3400.0
968377,1450000.0,392000.0,209300.0,93300.0,4200.0
968395,1590000.0,361300.0,230200.0,113400.0,4200.0
968397,1140000.0,217500.0,191100.0,23400.0,2400.0
968399,1660000.0,371100.0,256400.0,210100.0,-300.0
968401,1010000.0,229500.0,94300.0,161900.0,-100.0
968403,1850000.0,407000.0,267200.0,186800.0,-100.0
968413,1730000.0,394900.0,201000.0,192300.0,-200.0
968443,950000.0,399500.0,135100.0,80500.0,-100.0
968699,2440000.0,524200.0,196700.0,217800.0,13500.0
968701,2250000.0,275900.0,143100.0,259700.0,119300.0
968703,1030000.0,156500.0,12500.0,263100.0,338800.0
968705,770000.0,139200.0,9500.0,167200.0,321400.0
968739,2200000.0,413100.0,240100.0,273700.0,3500.0
968771,1540000.0,264000.0,221100.0,209800.0,4500.0
968957,1520000.0,261500.0,218800.0,257500.0,2900.0
969295,1510000.0,345500.0,223400.0,115300.0,4200.0
969297,1070000.0,218400.0,183400.0,21500.0,2300.0
969299,1670000.0,372000.0,252100.0,220500.0,-300.0
969301,980000.0,229800.0,100300.0,167600.0,0.0
969303,1840000.0,406100.0,269100.0,191500.0,100.0
969313,1690000.0,393000.0,199900.0,190100.0,-200.0
969467,1290000.0,273000.0,140200.0,214600.0,2400.0
969565,1350000.0,377500.0,110700.0,97200.0,-300.0
969599,2370000.0,519600.0,191600.0,220500.0,11300.0
969601,2210000.0,266600.0,137200.0,248200.0,119100.0
969603,990000.0,154700.0,11100.0,229500.0,340000.0
969605,770000.0,138100.0,9500.0,167600.0,321500.0
969639,2200000.0,406200.0,244000.0,288300.0,3400.0
969671,1570000.0,274800.0,222500.0,221400.0,4500.0
970195,1530000.0,336000.0,222500.0,112700.0,4200.0
970197,1090000.0,226100.0,179000.0,21500.0,2400.0
970199,1650000.0,354900.0,248200.0,224200.0,-300.0
970201,980000.0,230300.0,94700.0,170100.0,0.0
970203,1840000.0,395600.0,269800.0,182400.0,100.0
970213,1680000.0,390400.0,200200.0,192200.0,-200.0
970491,2090000.0,303000.0,140400.0,219900.0,5900.0
970499,2350000.0,515100.0,192400.0,218900.0,11300.0
970501,2240000.0,270400.0,137000.0,258200.0,118700.0
970503,1010000.0,158500.0,11000.0,247100.0,340300.0
970505,770000.0,142800.0,9300.0,171500.0,321500.0
970539,2180000.0,399600.0,238600.0,274700.0,3400.0
970571,1540000.0,264800.0,219600.0,211800.0,4500.0
971095,1620000.0,403100.0,221400.0,129200.0,4200.0
971097,1100000.0,222700.0,179900.0,23400.0,2300.0
971099,1680000.0,367400.0,247700.0,226300.0,-300.0
971101,990000.0,225500.0,95700.0,180100.0,0.0
971103,1860000.0,411500.0,267000.0,189500.0,100.0
971113,1700000.0,392000.0,200100.0,192700.0,-200.0
971399,2410000.0,518400.0,196400.0,237400.0,11300.0
971401,2260000.0,272900.0,141900.0,279200.0,118800.0
971403,1010000.0,161300.0,11300.0,238000.0,339300.0
971405,780000.0,144300.0,9700.0,164900.0,322000.0
971439,2200000.0,399400.0,240500.0,272700.0,3400.0
971515,1020000.0,156900.0,100400.0,303000.0,100.0
971995,1580000.0,380800.0,222300.0,113600.0,4200.0
971997,1090000.0,218800.0,180400.0,28500.0,2600.0
971999,1680000.0,367300.0,248500.0,235600.0,-300.0
972001,950000.0,222000.0,97100.0,169700.0,-200.0
972003,1840000.0,404200.0,268300.0,183300.0,100.0
972013,1710000.0,395300.0,199500.0,195700.0,-200.0
972051,1560000.0,333900.0,214100.0,91000.0,400.0
972299,2390000.0,519000.0,197200.0,223200.0,11300.0
972301,2250000.0,270400.0,141500.0,269700.0,118700.0
972303,1030000.0,159500.0,11100.0,256700.0,339800.0
972305,770000.0,141400.0,9500.0,167400.0,322600.0
972339,2190000.0,391900.0,244900.0,266700.0,3400.0
972371,1540000.0,267900.0,223100.0,208700.0,4500.0
972539,630000.0,219000.0,132800.0,19100.0,700.0
972653,1590000.0,267500.0,224100.0,254400.0,3000.0
972895,1600000.0,415100.0,222700.0,116600.0,4300.0
972897,1110000.0,227100.0,179700.0,26900.0,2400.0
972899,1730000.0,394100.0,248000.0,252200.0,-300.0
972901,990000.0,231600.0,97100.0,184600.0,-200.0
972903,1850000.0,421900.0,267500.0,187000.0,0.0
972913,1690000.0,393200.0,199800.0,190200.0,-200.0
973199,2370000.0,517200.0,193300.0,223200.0,11400.0
973201,2200000.0,270500.0,139300.0,232800.0,118700.0
973203,1010000.0,151800.0,10300.0,253300.0,339900.0
973205,760000.0,135800.0,8700.0,168200.0,322400.0
973239,2180000.0,390900.0,244800.0,280200.0,3400.0
973253,1650000.0,480400.0,154000.0,204400.0,0.0
973271,1550000.0,271400.0,218500.0,217400.0,4500.0
973563,940000.0,132900.0,46200.0,278900.0,-100.0
973795,1570000.0,350900.0,221600.0,113400.0,4300.0
973797,1130000.0,221900.0,179700.0,24400.0,2400.0
973799,1710000.0,382900.0,248400.0,247400.0,-300.0
973801,990000.0,230800.0,96000.0,185800.0,-200.0
973803,1850000.0,419600.0,267700.0,183400.0,0.0
973813,1710000.0,399900.0,200500.0,191300.0,-200.0
973887,1640000.0,254400.0,198700.0,287800.0,-100.0
974099,2340000.0,518000.0,197400.0,218400.0,11300.0
974101,2240000.0,272000.0,142400.0,240200.0,119200.0
974103,1040000.0,158900.0,11100.0,270000.0,339900.0
974105,780000.0,142900.0,9500.0,173000.0,321400.0
974139,2240000.0,419900.0,239500.0,272700.0,3400.0
974171,1610000.0,265600.0,236200.0,218700.0,4500.0
974587,2360000.0,338500.0,277100.0,24000.0,3600.0
974695,1580000.0,348800.0,223100.0,121300.0,4300.0
974697,1130000.0,216900.0,179400.0,24400.0,2400.0
974699,1730000.0,369900.0,248600.0,251500.0,-300.0
974701,1000000.0,221800.0,96300.0,197700.0,-100.0
974703,1850000.0,407600.0,266500.0,192000.0,0.0
974713,1680000.0,390700.0,199900.0,201600.0,-200.0
974999,2380000.0,515700.0,197300.0,228400.0,11300.0
975001,2210000.0,267400.0,142400.0,238300.0,118500.0
975003,1010000.0,154200.0,11100.0,258300.0,339100.0
975005,760000.0,137700.0,9500.0,164300.0,321700.0
975039,2230000.0,402200.0,240700.0,276200.0,3500.0
975095,800000.0,93900.0,59800.0,196800.0,10700.0
975595,1640000.0,413900.0,223200.0,113600.0,4300.0
975597,1110000.0,218600.0,183600.0,24000.0,2500.0
975599,1680000.0,375200.0,252200.0,221600.0,-300.0
975601,960000.0,221100.0,98800.0,162000.0,-200.0
975603,1850000.0,411300.0,269300.0,185900.0,100.0
975611,2470000.0,347300.0,217400.0,194500.0,100.0
975613,1700000.0,399700.0,200200.0,197000.0,-200.0
975731,1860000.0,322500.0,312000.0,194200.0,400.0
975899,2390000.0,513600.0,192600.0,222500.0,11300.0
975901,2240000.0,264400.0,136600.0,250100.0,118700.0
975903,1040000.0,155100.0,11200.0,274500.0,338500.0
975905,770000.0,138100.0,9500.0,167000.0,322500.0
975939,2300000.0,420400.0,249400.0,271700.0,3500.0
975971,1540000.0,253700.0,220000.0,212400.0,4500.0
976495,1550000.0,370600.0,222700.0,116700.0,4300.0
976497,1090000.0,223300.0,179600.0,21700.0,2400.0
976499,1710000.0,382100.0,246500.0,231700.0,-300.0
976501,980000.0,226200.0,96100.0,175900.0,-100.0
976503,1860000.0,415200.0,267900.0,200300.0,100.0
976513,1680000.0,397600.0,199200.0,190800.0,-200.0
976635,2390000.0,201900.0,222600.0,84100.0,-100.0
976799,2380000.0,517400.0,197500.0,218600.0,11400.0
976801,2200000.0,271400.0,142000.0,239700.0,118700.0
976803,1000000.0,157700.0,11000.0,241300.0,339300.0
976805,760000.0,141500.0,9300.0,166300.0,322000.0
976839,2190000.0,387600.0,244600.0,280200.0,3400.0
976871,1540000.0,263400.0,220300.0,216400.0,4500.0
976931,1120000.0,401600.0,136100.0,289200.0,-100.0
977395,1560000.0,332500.0,222400.0,114600.0,4200.0
977397,1100000.0,217000.0,180400.0,22700.0,2400.0
977399,1710000.0,370700.0,248600.0,244800.0,-300.0
977401,990000.0,221700.0,95000.0,185400.0,-100.0
977403,1840000.0,406800.0,269700.0,182800.0,0.0
977413,1680000.0,385200.0,200200.0,189600.0,-200.0
977567,1320000.0,276300.0,143100.0,216500.0,2400.0
977659,2110000.0,344200.0,225800.0,164200.0,4600.0
977699,2380000.0,525200.0,192400.0,231400.0,11300.0
977701,2240000.0,277000.0,137000.0,246000.0,118700.0
977703,1040000.0,167900.0,11100.0,258800.0,338700.0
977705,790000.0,151700.0,9500.0,170900.0,322200.0
977739,2150000.0,335600.0,244400.0,272200.0,3400.0
977771,1540000.0,267200.0,223200.0,208100.0,4500.0
978207,1770000.0,411700.0,215500.0,58000.0,1200.0
978295,1630000.0,391100.0,224300.0,135200.0,4200.0
978297,1130000.0,223200.0,181100.0,31100.0,2300.0
978299,1730000.0,376300.0,250700.0,237300.0,-300.0
978301,990000.0,230000.0,98800.0,187500.0,0.0
978303,1850000.0,407700.0,269900.0,190800.0,0.0
978313,1710000.0,370600.0,208500.0,195800.0,-200.0
978599,2420000.0,518500.0,191900.0,231000.0,11300.0
978601,2240000.0,281000.0,139400.0,246200.0,118700.0
978603,1050000.0,169400.0,14800.0,250800.0,341100.0
978605,810000.0,151900.0,13600.0,164300.0,321300.0
978639,2180000.0,348900.0,243800.0,270500.0,3500.0
978683,660000.0,158300.0,45900.0,70500.0,-100.0
978775,1520000.0,312200.0,277500.0,336500.0,0.0
979195,1590000.0,364900.0,223000.0,116100.0,4200.0
979197,1140000.0,225100.0,182400.0,33200.0,2500.0
979199,1720000.0,391700.0,257500.0,244000.0,-300.0
979201,990000.0,230900.0,107200.0,166000.0,-200.0
979203,1870000.0,413100.0,281800.0,180800.0,0.0
979213,1680000.0,373400.0,200500.0,196300.0,-200.0
979403,1790000.0,233400.0,280400.0,319900.0,-300.0
979499,2410000.0,525800.0,189200.0,220500.0,11400.0
979501,2300000.0,287500.0,135100.0,259600.0,157800.0
979503,1050000.0,170800.0,10000.0,270200.0,344500.0
979505,770000.0,152800.0,8300.0,165900.0,322000.0
979539,2150000.0,339500.0,240000.0,273300.0,3500.0
979571,1540000.0,273000.0,218300.0,211100.0,4500.0
979707,1530000.0,300600.0,273900.0,334700.0,0.0
980043,1500000.0,540100.0,267400.0,218500.0,-200.0
980095,1590000.0,412800.0,220300.0,117000.0,4200.0
980097,1110000.0,228400.0,178500.0,25100.0,2400.0
980099,1710000.0,379000.0,245600.0,254700.0,-300.0
980101,980000.0,231700.0,98100.0,181000.0,-100.0
980103,1850000.0,405400.0,267000.0,186600.0,100.0
980113,1680000.0,380500.0,199600.0,197800.0,-200.0
980399,2440000.0,526600.0,191500.0,221500.0,11400.0
980401,2260000.0,285300.0,137400.0,259700.0,119300.0
980403,1040000.0,170800.0,11100.0,253400.0,340300.0
980405,780000.0,153400.0,9500.0,167900.0,321400.0
980439,2170000.0,358100.0,239100.0,282500.0,3400.0
980471,1580000.0,268900.0,222800.0,248500.0,4500.0
980623,1510000.0,296800.0,278600.0,319900.0,0.0
980731,930000.0,125500.0,48900.0,288700.0,-100.0
980995,1620000.0,399800.0,221900.0,113100.0,4200.0
980997,1130000.0,228100.0,179400.0,24400.0,2400.0
980999,1690000.0,370300.0,249900.0,255100.0,-300.0
981001,1000000.0,232300.0,96000.0,185400.0,-100.0
981003,1840000.0,406000.0,266900.0,183000.0,100.0
981013,1660000.0,371900.0,200700.0,192400.0,-200.0
981243,1440000.0,244200.0,216700.0,118700.0,-100.0
981299,2390000.0,517300.0,197700.0,222100.0,11300.0
981301,2290000.0,287800.0,142200.0,268300.0,118600.0
981303,1070000.0,171300.0,11100.0,278900.0,340200.0
981305,790000.0,153700.0,9500.0,179200.0,318600.0
981339,2150000.0,342200.0,239000.0,269600.0,3400.0
981371,1540000.0,274100.0,220000.0,211400.0,4500.0
981755,1980000.0,190100.0,292800.0,111700.0,-100.0
981891,920000.0,211800.0,52900.0,102100.0,300.0
981895,1570000.0,342700.0,223900.0,121800.0,4200.0
981897,1140000.0,225500.0,182900.0,24700.0,2300.0
981899,1720000.0,384900.0,251100.0,258100.0,-300.0
981901,990000.0,236200.0,98300.0,193100.0,0.0
981903,1870000.0,422500.0,269500.0,188900.0,100.0
981913,1660000.0,378200.0,200500.0,193100.0,-200.0
982199,2440000.0,522500.0,196400.0,233400.0,11300.0
982201,2260000.0,277200.0,142000.0,268600.0,118500.0
982203,1040000.0,167300.0,11100.0,262400.0,341400.0
982205,760000.0,150000.0,9300.0,165000.0,322100.0
982239,2140000.0,338100.0,244400.0,276000.0,3500.0
